Region,X coordinate,Y coordinate,Radius
France_Landes,-1.1815253,43.6171723,10
France_Landes,-0.9326457,43.6171723,10
France_Landes,-0.683766,43.6171723,10
France_Landes,-0.4348864,43.6171723,10
France_Gers,-0.1860068,43.6171723,10
France_Gers,0.0628729,43.6171723,10
France_Gers,0.3117525,43.6171723,10
France_Gers,0.5606322,43.6171723,10
France_Gers,0.8095118,43.6171723,10
France_Gers,1.0583914,43.6171723,10
France_Haute-Garonne,1.3072711,43.6171723,10
France_Haute-Garonne,1.5561507,43.6171723,10
France_Tarn,1.8050303,43.6171723,10
France_Tarn,2.05391,43.6171723,10
France_Tarn,2.3027896,43.6171723,10
France_Tarn,2.5516692,43.6171723,10
France_Hérault,2.8005489,43.6171723,10
France_Hérault,3.0494285,43.6171723,10
France_Hérault,3.2983081,43.6171723,10
France_Hérault,3.5471878,43.6171723,10
France_Hérault,3.7960674,43.6171723,10
France_Hérault,4.0698369,43.6351903,8
France_Gard,4.2938267,43.6171723,10
France_Bouches-du-Rhône,4.5427063,43.6171723,10
France_Bouches-du-Rhône,4.8040299,43.6261813,9
France_Bouches-du-Rhône,5.0404656,43.6351903,8
France_Bouches-du-Rhône,5.2893452,43.6171723,10
France_Bouches-du-Rhône,5.5382249,43.6171723,10
France_Var,5.7871045,43.6171723,10
France_Var,6.0359841,43.6171723,10
France_Var,6.2848638,43.6171723,10
France_Var,6.5337434,43.6171723,10
France_Var,6.782623,43.6171723,10
France_Alpes-Maritimes,7.0066128,43.6351903,8
France_Landes,-1.3454015,43.7973524,4
France_Landes,-1.1706613,43.7973524,10
France_Landes,-0.9210324,43.7973524,10
France_Landes,-0.6714035,43.7973524,10
France_Landes,-0.4217746,43.7973524,10
France_Gers,-0.1721457,43.7973524,10
France_Gers,0.0774831,43.7973524,10
France_Gers,0.327112,43.7973524,10
France_Gers,0.5767409,43.7973524,10
France_Gers,0.8263698,43.7973524,10
France_Haute-Garonne,1.0759987,43.7973524,10
France_Haute-Garonne,1.3256275,43.7973524,10
France_Haute-Garonne,1.5752564,43.7973524,10
France_Tarn,1.8248853,43.7973524,10
France_Tarn,2.0745142,43.7973524,10
France_Tarn,2.324143,43.7973524,10
France_Tarn,2.5737719,43.7973524,10
France_Aveyron,2.8234008,43.7973524,10
France_Hérault,3.0730297,43.7973524,10
France_Hérault,3.3226586,43.7973524,10
France_Hérault,3.5722874,43.7973524,10
France_Hérault,3.8219163,43.7973524,10
France_Gard,4.0715452,43.7973524,10
France_Gard,4.3211741,43.7973524,10
France_Gard,4.570803,43.7973524,10
France_Bouches-du-Rhône,4.8204318,43.7973524,10
France_Vaucluse,5.0700607,43.7973524,10
France_Vaucluse,5.3196896,43.7973524,10
France_Vaucluse,5.5693185,43.7973524,10
France_Alpes-de-Haute-Provence,5.8189473,43.7973524,10
France_Alpes-de-Haute-Provence,6.0685762,43.7973524,10
France_Alpes-de-Haute-Provence,6.3182051,43.7973524,10
France_Alpes-de-Haute-Provence,6.567834,43.7973524,10
France_Alpes-Maritimes,6.8174629,43.7973524,10
France_Alpes-Maritimes,7.0670917,43.7973524,10
France_Alpes-Maritimes,7.3042392,43.8063614,9
France_Landes,-1.3224459,43.9775326,3
France_Landes,-1.1596956,43.9775326,10
France_Landes,-0.9093105,43.9775326,10
France_Landes,-0.6589253,43.9775326,10
France_Landes,-0.4085402,43.9775326,10
France_Landes,-0.1581551,43.9775326,10
France_Lot-et-Garonne,0.0922301,43.9775326,10
France_Gers,0.3426152,43.9775326,10
France_Gers,0.5930003,43.9775326,10
France_Tarn-et-Garonne,0.8433854,43.9775326,10
France_Tarn-et-Garonne,1.0937706,43.9775326,10
France_Tarn-et-Garonne,1.3441557,43.9775326,10
France_Tarn-et-Garonne,1.5945408,43.9775326,10
France_Tarn,1.844926,43.9775326,10
France_Tarn,2.0953111,43.9775326,10
France_Tarn,2.3456962,43.9775326,10
France_Aveyron,2.5960814,43.9775326,10
France_Aveyron,2.8464665,43.9775326,10
France_Aveyron,3.0968516,43.9775326,10
France_Aveyron,3.3472368,43.9775326,10
France_Gard,3.5976219,43.9775326,10
France_Gard,3.848007,43.9775326,10
France_Gard,4.0983921,43.9775326,10
France_Gard,4.3487773,43.9775326,10
France_Gard,4.5991624,43.9775326,10
France_Vaucluse,4.8495475,43.9775326,10
France_Vaucluse,5.0999327,43.9775326,10
France_Vaucluse,5.3503178,43.9775326,10
France_Alpes-de-Haute-Provence,5.6007029,43.9775326,10
France_Alpes-de-Haute-Provence,5.8510881,43.9775326,10
France_Alpes-de-Haute-Provence,6.1014732,43.9775326,10
France_Alpes-de-Haute-Provence,6.3518583,43.9775326,10
France_Alpes-de-Haute-Provence,6.6022435,43.9775326,10
France_Alpes-Maritimes,6.8526286,43.9775326,10
France_Alpes-Maritimes,7.1030137,43.9775326,10
France_Alpes-Maritimes,7.3533988,43.9775326,10
France_Alpes-Maritimes,7.5286684,43.9775326,4
France_Landes,-1.1486272,44.1577128,10
France_Landes,-0.8974787,44.1577128,10
France_Landes,-0.6463302,44.1577128,10
France_Landes,-0.3951818,44.1577128,10
France_Landes,-0.1440333,44.1577128,10
France_Lot-et-Garonne,0.1071152,44.1577128,10
France_Lot-et-Garonne,0.3582636,44.1577128,10
France_Lot-et-Garonne,0.6094121,44.1577128,10
France_Lot-et-Garonne,0.8605606,44.1577128,10
France_Tarn-et-Garonne,1.1117091,44.1577128,10
France_Tarn-et-Garonne,1.3628575,44.1577128,10
France_Tarn-et-Garonne,1.614006,44.1577128,10
France_Tarn-et-Garonne,1.8651545,44.1577128,10
France_Tarn,2.1163029,44.1577128,10
France_Aveyron,2.3674514,44.1577128,10
France_Aveyron,2.6185999,44.1577128,10
France_Aveyron,2.8697483,44.1577128,10
France_Aveyron,3.1208968,44.1577128,10
France_Gard,3.3720453,44.1577128,10
France_Lozère,3.6231938,44.1577128,10
France_Lozère,3.8743422,44.1577128,10
France_Gard,4.1254907,44.1577128,10
France_Gard,4.3766392,44.1577128,10
France_Gard,4.6277876,44.1577128,10
France_Vaucluse,4.8789361,44.1577128,10
France_Vaucluse,5.1300846,44.1577128,10
France_Vaucluse,5.381233,44.1577128,10
France_Alpes-de-Haute-Provence,5.6323815,44.1577128,10
France_Alpes-de-Haute-Provence,5.88353,44.1577128,10
France_Alpes-de-Haute-Provence,6.1346785,44.1577128,10
France_Alpes-de-Haute-Provence,6.3858269,44.1577128,10
France_Alpes-de-Haute-Provence,6.6369754,44.1577128,10
France_Alpes-Maritimes,6.8881239,44.1577128,10
France_Alpes-Maritimes,7.1016058,44.1306858,7
France_Alpes-Maritimes,7.315105,44.1036587,4
France_Landes,-1.1374548,44.337893,10
France_Landes,-0.8855359,44.337893,10
France_Landes,-0.6336169,44.337893,10
France_Gironde,-0.3816979,44.337893,10
France_Gironde,-0.1297789,44.337893,10
France_Lot-et-Garonne,0.1221401,44.337893,10
France_Lot-et-Garonne,0.374059,44.337893,10
France_Lot-et-Garonne,0.625978,44.337893,10
France_Lot-et-Garonne,0.877897,44.337893,10
France_Lot,1.129816,44.337893,10
France_Lot,1.3817349,44.337893,10
France_Lot,1.6336539,44.337893,10
France_Aveyron,1.8855729,44.337893,10
France_Aveyron,2.1374919,44.337893,10
France_Aveyron,2.3894109,44.337893,10
France_Aveyron,2.6413298,44.337893,10
France_Aveyron,2.8932488,44.337893,10
France_Lozère,3.1451678,44.337893,10
France_Lozère,3.3970868,44.337893,10
France_Lozère,3.6490057,44.337893,10
France_Lozère,3.9009247,44.337893,10
France_Ardèche,4.1528437,44.337893,10
France_Ardèche,4.4047627,44.337893,10
France_Ardèche,4.6566816,44.337893,10
France_Vaucluse,4.9086006,44.337893,10
France_Drôme,5.1605196,44.337893,10
France_Drôme,5.4124386,44.337893,10
France_Hautes-Alpes,5.6643576,44.337893,10
France_Alpes-de-Haute-Provence,5.9162765,44.337893,10
France_Alpes-de-Haute-Provence,6.1681955,44.337893,10
France_Alpes-de-Haute-Provence,6.4201145,44.337893,10
France_Alpes-de-Haute-Provence,6.6720335,44.337893,10
France_Alpes-Maritimes,6.8483767,44.337893,4
France_Landes,-1.1135425,44.5090641,9
France_Gironde,-0.8734806,44.5180732,10
France_Gironde,-0.6207839,44.5180732,10
France_Gironde,-0.3680872,44.5180732,10
France_Gironde,-0.1153904,44.5180732,10
France_Lot-et-Garonne,0.1373063,44.5180732,10
France_Lot-et-Garonne,0.390003,44.5180732,10
France_Lot-et-Garonne,0.6426998,44.5180732,10
France_Lot-et-Garonne,0.8953965,44.5180732,10
France_Lot,1.1480932,44.5180732,10
France_Lot,1.40079,44.5180732,10
France_Lot,1.6534867,44.5180732,10
France_Lot,1.9061834,44.5180732,10
France_Aveyron,2.1588802,44.5180732,10
France_Aveyron,2.4115769,44.5180732,10
France_Aveyron,2.6642736,44.5180732,10
France_Aveyron,2.9169704,44.5180732,10
France_Lozère,3.1696671,44.5180732,10
France_Lozère,3.4223638,44.5180732,10
France_Lozère,3.6750606,44.5180732,10
France_Lozère,3.9277573,44.5180732,10
France_Ardèche,4.180454,44.5180732,10
France_Ardèche,4.4331508,44.5180732,10
France_Ardèche,4.6858475,44.5180732,10
France_Drôme,4.9385442,44.5180732,10
France_Drôme,5.191241,44.5180732,10
France_Drôme,5.4439377,44.5180732,10
France_Hautes-Alpes,5.6966344,44.5180732,10
France_Hautes-Alpes,5.9493312,44.5180732,10
France_Hautes-Alpes,6.2020279,44.5180732,10
France_Hautes-Alpes,6.4547246,44.5180732,10
France_Alpes-de-Haute-Provence,6.7074214,44.5180732,10
France_Gironde,-0.8613118,44.6982533,10
France_Gironde,-0.60783,44.6982533,10
France_Gironde,-0.3543481,44.6982533,10
France_Gironde,-0.1008663,44.6982533,10
France_Lot-et-Garonne,0.1526155,44.6982533,10
France_Dordogne,0.4060973,44.6982533,10
France_Dordogne,0.6595791,44.6982533,10
France_Dordogne,0.913061,44.6982533,10
France_Dordogne,1.1665428,44.6982533,10
France_Lot,1.4200246,44.6982533,10
France_Lot,1.6735064,44.6982533,10
France_Lot,1.9269883,44.6982533,10
France_Cantal,2.1804701,44.6982533,10
France_Cantal,2.4339519,44.6982533,10
France_Aveyron,2.6874337,44.6982533,10
France_Cantal,2.9409155,44.6982533,10
France_Lozère,3.1943974,44.6982533,10
France_Lozère,3.4478792,44.6982533,10
France_Lozère,3.701361,44.6982533,10
France_Ardèche,3.9548428,44.6982533,10
France_Ardèche,4.2083246,44.6982533,10
France_Ardèche,4.4618065,44.6982533,10
France_Ardèche,4.7152883,44.6982533,10
France_Drôme,4.9687701,44.6982533,10
France_Drôme,5.2222519,44.6982533,10
France_Drôme,5.4757337,44.6982533,10
France_Drôme,5.7292156,44.6982533,10
France_Hautes-Alpes,5.9826974,44.6982533,10
France_Hautes-Alpes,6.2361792,44.6982533,10
France_Hautes-Alpes,6.489661,44.6982533,10
France_Hautes-Alpes,6.7431428,44.6982533,10
France_Hautes-Alpes,6.9205801,44.6982533,4
France_Gironde,-1.0905886,44.8874425,9
France_Gironde,-0.849028,44.8784335,10
France_Gironde,-0.5947536,44.8423975,6
France_Gironde,-0.3404793,44.8784335,10
France_Gironde,-0.086205,44.8784335,10
France_Dordogne,0.1680693,44.8784335,10
France_Dordogne,0.4223436,44.8784335,10
France_Dordogne,0.676618,44.8784335,10
France_Dordogne,0.9308923,44.8784335,10
France_Dordogne,1.1851666,44.8784335,10
France_Lot,1.4394409,44.8784335,10
France_Lot,1.6937153,44.8784335,10
France_Lot,1.9479896,44.8784335,10
France_Cantal,2.2022639,44.8784335,10
France_Cantal,2.4565382,44.8784335,10
France_Aveyron,2.7108126,44.8784335,10
France_Cantal,2.9650869,44.8784335,10
France_Lozère,3.2193612,44.8784335,10
France_Haute-Loire,3.4736355,44.8784335,10
France_Haute-Loire,3.7279099,44.8784335,10
France_Haute-Loire,3.9821842,44.8784335,10
France_Ardèche,4.2364585,44.8784335,10
France_Ardèche,4.4907328,44.8784335,10
France_Ardèche,4.7450072,44.8784335,10
France_Drôme,4.9992815,44.8784335,10
France_Drôme,5.2535558,44.8784335,10
France_Isère,5.5078301,44.8784335,10
France_Isère,5.7621045,44.8784335,10
France_Isère,6.0163788,44.8784335,10
France_Isère,6.2706531,44.8784335,10
France_Hautes-Alpes,6.5249274,44.8784335,10
France_Hautes-Alpes,6.7283588,44.8423975,6
France_Gironde,-1.0789485,45.0586137,9
France_Gironde,-0.8366279,45.0586137,10
France_Gironde,-0.5305266,45.0946497,6
France_Gironde,-0.3264792,45.0586137,10
France_Gironde,-0.0714049,45.0586137,10
France_Dordogne,0.1836694,45.0586137,10
France_Dordogne,0.4387438,45.0586137,10
France_Dordogne,0.6938181,45.0586137,10
France_Dordogne,0.9488924,45.0586137,10
France_Dordogne,1.2039667,45.0586137,10
France_Corrèze,1.4590411,45.0586137,10
France_Corrèze,1.7141154,45.0586137,10
France_Corrèze,1.9691897,45.0586137,10
France_Cantal,2.2242641,45.0586137,10
France_Cantal,2.4793384,45.0586137,10
France_Cantal,2.7344127,45.0586137,10
France_Cantal,2.989487,45.0586137,10
France_Cantal,3.2445614,45.0586137,10
France_Haute-Loire,3.4996357,45.0586137,10
France_Haute-Loire,3.75471,45.0586137,10
France_Haute-Loire,4.0097844,45.0586137,10
France_Haute-Loire,4.2648587,45.0586137,10
France_Ardèche,4.519933,45.0586137,10
France_Ardèche,4.7750074,45.0586137,10
France_Drôme,5.0300817,45.0586137,10
France_Drôme,5.285156,45.0586137,10
France_Isère,5.5402303,45.0586137,10
France_Isère,5.7953047,45.0586137,10
France_Isère,6.050379,45.0586137,10
France_Hautes-Alpes,6.3054533,45.0586137,10
France_Hautes-Alpes,6.5350202,45.0586137,8
France_Gironde,-1.0544039,45.2387939,8
France_Gironde,-0.8496964,45.2207759,8
France_Gironde,-0.5554342,45.2387939,9
France_Charente-Maritime,-0.3123463,45.2387939,10
France_Charente-Maritime,-0.0564644,45.2387939,10
France_Dordogne,0.1994175,45.2387939,10
France_Dordogne,0.4552994,45.2387939,10
France_Dordogne,0.7111813,45.2387939,10
France_Dordogne,0.9670633,45.2387939,10
France_Dordogne,1.2229452,45.2387939,10
France_Corrèze,1.4788271,45.2387939,10
France_Corrèze,1.734709,45.2387939,10
France_Corrèze,1.990591,45.2387939,10
France_Cantal,2.2464729,45.2387939,10
France_Cantal,2.5023548,45.2387939,10
France_Cantal,2.7582367,45.2387939,10
France_Cantal,3.0141186,45.2387939,10
France_Haute-Loire,3.2700006,45.2387939,10
France_Haute-Loire,3.5258825,45.2387939,10
France_Haute-Loire,3.7817644,45.2387939,10
France_Haute-Loire,4.0376463,45.2387939,10
France_Haute-Loire,4.2935283,45.2387939,10
France_Ardèche,4.5494102,45.2387939,10
France_Ardèche,4.8052921,45.2387939,10
France_Drôme,5.061174,45.2387939,10
France_Isère,5.317056,45.2387939,10
France_Isère,5.5729379,45.2387939,10
France_Isère,5.8288198,45.2387939,10
France_Isère,6.0847017,45.2387939,10
France_Savoie,6.3405836,45.2387939,10
France_Savoie,6.5964656,45.2387939,10
France_Savoie,6.8523475,45.2478029,9
France_Savoie,7.0442386,45.2838389,5
France_Gironde,-1.0681707,45.382938,6
France_Charente-Maritime,-0.5547763,45.4189741,10
France_Charente-Maritime,-0.2980791,45.4189741,10
France_Charente,-0.0413819,45.4189741,10
France_Charente,0.2153153,45.4189741,10
France_Dordogne,0.4720125,45.4189741,10
France_Dordogne,0.7287097,45.4189741,10
France_Dordogne,0.9854068,45.4189741,10
France_Dordogne,1.242104,45.4189741,10
France_Corrèze,1.4988012,45.4189741,10
France_Corrèze,1.7554984,45.4189741,10
France_Corrèze,2.0121956,45.4189741,10
France_Corrèze,2.2688928,45.4189741,10
France_Cantal,2.52559,45.4189741,10
France_Puy-de-Dôme,2.7822872,45.4189741,10
France_Puy-de-Dôme,3.0389844,45.4189741,10
France_Puy-de-Dôme,3.2956816,45.4189741,10
France_Puy-de-Dôme,3.5523788,45.4189741,10
France_Puy-de-Dôme,3.809076,45.4189741,10
France_Loire,4.0657732,45.4189741,10
France_Loire,4.3224704,45.4189741,10
France_Loire,4.5791675,45.4189741,10
France_Isère,4.8358647,45.4189741,10
France_Isère,5.0925619,45.4189741,10
France_Isère,5.3492591,45.4189741,10
France_Isère,5.6059563,45.4189741,10
France_Savoie,5.8626535,45.4189741,10
France_Isère,6.1193507,45.4189741,10
France_Savoie,6.3760479,45.4189741,10
France_Savoie,6.6327451,45.4189741,10
France_Savoie,6.8894423,45.4189741,10
France_Savoie,7.0819856,45.373929,5
France_Charente-Maritime,-0.9789496,45.6532083,4
France_Charente-Maritime,-0.7858404,45.6081632,9
France_Charente-Maritime,-0.5411962,45.5991542,10
France_Charente,-0.283676,45.5991542,10
France_Charente,-0.0261557,45.5991542,10
France_Charente,0.2313645,45.5991542,10
France_Charente,0.4888847,45.5991542,10
France_Dordogne,0.7464049,45.5991542,10
France_Dordogne,1.0039252,45.5991542,10
France_Haute-Vienne,1.2614454,45.5991542,10
France_Haute-Vienne,1.5189656,45.5991542,10
France_Corrèze,1.7764859,45.5991542,10
France_Corrèze,2.0340061,45.5991542,10
France_Corrèze,2.2915263,45.5991542,10
France_Puy-de-Dôme,2.5490465,45.5991542,10
France_Puy-de-Dôme,2.8065668,45.5991542,10
France_Puy-de-Dôme,3.064087,45.5991542,10
France_Puy-de-Dôme,3.3216072,45.5991542,10
France_Puy-de-Dôme,3.5791275,45.5991542,10
France_Puy-de-Dôme,3.8366477,45.5991542,10
France_Loire,4.0941679,45.5991542,10
France_Loire,4.3516882,45.5991542,10
France_Rhône,4.6092084,45.5991542,10
France_Isère,4.8667286,45.5991542,10
France_Isère,5.1242488,45.5991542,10
France_Isère,5.3817691,45.5991542,10
France_Savoie,5.6392893,45.5991542,10
France_Savoie,5.8968095,45.5991542,10
France_Savoie,6.1543298,45.5991542,10
France_Savoie,6.41185,45.5991542,10
France_Savoie,6.6693702,45.5991542,10
France_Savoie,6.8753988,45.5631182,6
France_Charente-Maritime,-1.0312711,45.7793344,9
France_Charente-Maritime,-0.7858376,45.7793344,10
France_Charente-Maritime,-0.5274864,45.7793344,10
France_Charente,-0.2691353,45.7793344,10
France_Charente,-0.0107842,45.7793344,10
France_Charente,0.2475669,45.7793344,10
France_Charente,0.5059181,45.7793344,10
France_Haute-Vienne,0.7642692,45.7793344,10
France_Haute-Vienne,1.0226203,45.7793344,10
France_Haute-Vienne,1.2809714,45.7793344,10
France_Haute-Vienne,1.5393225,45.7793344,10
France_Haute-Vienne,1.7976737,45.7793344,10
France_Creuse,2.0560248,45.7793344,10
France_Creuse,2.3143759,45.7793344,10
France_Puy-de-Dôme,2.572727,45.7793344,10
France_Puy-de-Dôme,2.8310782,45.7793344,10
France_Puy-de-Dôme,3.0894293,45.7793344,10
France_Puy-de-Dôme,3.3477804,45.7793344,10
France_Puy-de-Dôme,3.6061315,45.7793344,10
France_Loire,3.8644827,45.7793344,10
France_Loire,4.1228338,45.7793344,10
France_Rhône,4.3811849,45.7793344,10
France_Rhône,4.639536,45.7793344,10
France_Rhône,4.8978872,45.7793344,10
France_Isère,5.1562383,45.7793344,10
France_Isère,5.4145894,45.7793344,10
France_Ain,5.6729405,45.7793344,10
France_Savoie,5.9312917,45.7793344,10
France_Haute-Savoie,6.1896428,45.7793344,10
France_Savoie,6.4479939,45.7793344,10
France_Savoie,6.6805099,45.7793344,8
France_Charente-Maritime,-0.9801874,45.9595146,6
France_Charente-Maritime,-0.7728355,45.9595146,10
France_Charente-Maritime,-0.5136455,45.9595146,10
France_Charente-Maritime,-0.2544555,45.9595146,10
France_Charente,0.0047344,45.9595146,10
France_Charente,0.2639244,45.9595146,10
France_Charente,0.5231144,45.9595146,10
France_Charente,0.7823043,45.9595146,10
France_Haute-Vienne,1.0414943,45.9595146,10
France_Haute-Vienne,1.3006843,45.9595146,10
France_Creuse,1.5598743,45.9595146,10
France_Creuse,1.8190642,45.9595146,10
France_Creuse,2.0782542,45.9595146,10
France_Creuse,2.3374442,45.9595146,10
France_Puy-de-Dôme,2.5966341,45.9595146,10
France_Puy-de-Dôme,2.8558241,45.9595146,10
France_Puy-de-Dôme,3.1150141,45.9595146,10
France_Puy-de-Dôme,3.374204,45.9595146,10
France_Puy-de-Dôme,3.633394,45.9595146,10
France_Loire,3.892584,45.9595146,10
France_Loire,4.151774,45.9595146,10
France_Rhône,4.4109639,45.9595146,10
France_Rhône,4.6701539,45.9595146,10
France_Ain,4.9293439,45.9595146,10
France_Ain,5.1885338,45.9595146,10
France_Ain,5.4477238,45.9595146,10
France_Ain,5.7069138,45.9595146,10
France_Haute-Savoie,5.9661037,45.9595146,10
France_Haute-Savoie,6.2252937,45.9595146,10
France_Haute-Savoie,6.4844837,45.9595146,10
France_Haute-Savoie,6.7436736,45.9595146,10
France_Haute-Savoie,6.9380661,45.9595146,5
France_Charente-Maritime,-0.9937397,46.1577128,8
France_Charente-Maritime,-0.7597087,46.1396948,10
France_Deux-Sèvres,-0.4996718,46.1396948,10
France_Deux-Sèvres,-0.239635,46.1396948,10
France_Deux-Sèvres,0.0204019,46.1396948,10
France_Vienne,0.2804388,46.1396948,10
France_Vienne,0.5404756,46.1396948,10
France_Vienne,0.8005125,46.1396948,10
France_Haute-Vienne,1.0605493,46.1396948,10
